                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                  1.308,                0.75461,                 1.1062,                0.05492,                0.80994,                0.67164,                0.40148,                 1.2474,                0.68876,                 1.0811,               0.008812,               0.008812,               0.008812
                     37,                 1.4204,                 1.1129,               0.008812,               0.008812,               0.008812
                     37,                  1.046,                 1.0411,               0.008812,               0.008812,               0.008812
                     38,                 1.3026,                0.75209,                 1.1071,                0.05578,                0.81572,                0.67759,                0.40188,                 1.2412,                0.68656,                 1.0761,               0.008779,               0.008779,               0.008779
                     38,                 1.4288,                 1.1198,               0.008779,               0.008779,               0.008779
                     38,                 1.0467,                 1.0418,               0.008779,               0.008779,               0.008779
                     39,                 1.3022,                 0.7529,                 1.1058,                0.06257,                0.81296,                  0.672,                0.40298,                 1.2408,                0.68098,                  1.073,               0.008746,               0.008746,               0.008746
                     39,                 1.4255,                 1.1124,               0.008746,               0.008746,               0.008746
                     39,                  1.046,                 1.0407,               0.008746,               0.008746,               0.008746
                     40,                 1.2935,                 0.7469,                 1.0972,                0.05706,                0.81723,                 0.6793,                 0.4055,                 1.2396,                0.67966,                 1.0736,               0.008713,               0.008713,               0.008713
                     40,                 1.4262,                 1.1118,               0.008713,               0.008713,               0.008713
                     40,                 1.0476,                 1.0398,               0.008713,               0.008713,               0.008713
                     41,                 1.2898,                0.74949,                 1.1008,                0.06041,                0.81957,                0.68076,                 0.4055,                 1.2369,                0.68122,                 1.0715,                0.00868,                0.00868,                0.00868
                     41,                 1.4204,                 1.1079,                0.00868,                0.00868,                0.00868
                     41,                 1.0474,                 1.0401,                0.00868,                0.00868,                0.00868
                     42,                 1.3015,                0.74993,                 1.0983,                0.05895,                0.81654,                0.68225,                0.41022,                 1.2347,                0.67511,                 1.0697,               0.008647,               0.008647,               0.008647
                     42,                  1.414,                 1.1047,               0.008647,               0.008647,               0.008647
                     42,                 1.0448,                 1.0382,               0.008647,               0.008647,               0.008647
                     43,                 1.2895,                0.73768,                 1.0919,                0.06009,                0.81475,                 0.6836,                0.40993,                 1.2311,                0.67072,                 1.0657,               0.008614,               0.008614,               0.008614
                     43,                 1.4101,                 1.1014,               0.008614,               0.008614,               0.008614
                     43,                 1.0441,                 1.0374,               0.008614,               0.008614,               0.008614
                     44,                 1.2986,                0.75145,                 1.0945,                0.05985,                0.81696,                0.68625,                0.40911,                 1.2342,                0.66999,                 1.0666,               0.008581,               0.008581,               0.008581
                     44,                   1.42,                  1.109,               0.008581,               0.008581,               0.008581
                     44,                  1.046,                 1.0368,               0.008581,               0.008581,               0.008581
                     45,                 1.2972,                0.74993,                 1.0929,                0.06081,                0.81517,                0.68598,                0.41084,                 1.2352,                0.67175,                 1.0629,               0.008548,               0.008548,               0.008548
                     45,                 1.4184,                 1.1091,               0.008548,               0.008548,               0.008548
                     45,                  1.046,                 1.0386,               0.008548,               0.008548,               0.008548
                     46,                 1.2885,                0.73662,                 1.0845,                0.05965,                0.81269,                0.68466,                0.41063,                 1.2324,                0.66968,                 1.0622,               0.008515,               0.008515,               0.008515
                     46,                 1.4146,                 1.1038,               0.008515,               0.008515,               0.008515
